name,full_name,owner,git_url,clone_url,size,language,author,login,url,userProficiency,location
GraphNeuralNetwork,shenweichen/GraphNeuralNetwork,"{'login': 'shenweichen', 'id': 18311786, 'node_id': 'MDQ6VXNlcjE4MzExNzg2', 'avatar_url': 'https://avatars.githubusercontent.com/u/18311786?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/shenweichen', 'html_url': 'https://github.com/shenweichen', 'followers_url': 'https://api.github.com/users/shenweichen/followers', 'following_url': 'https://api.github.com/users/shenweichen/following{/other_user}', 'gists_url': 'https://api.github.com/users/shenweichen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/shenweichen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/shenweichen/subscriptions', 'organizations_url': 'https://api.github.com/users/shenweichen/orgs', 'repos_url': 'https://api.github.com/users/shenweichen/repos', 'events_url': 'https://api.github.com/users/shenweichen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/shenweichen/received_events', 'type': 'User', 'site_admin': False}",git://github.com/shenweichen/GraphNeuralNetwork.git,https://github.com/shenweichen/GraphNeuralNetwork.git,5615,Python,shenweichen,shenweichen,https://api.github.com/users/shenweichen,<50,China
TideFinger,TideSec/TideFinger,"{'login': 'TideSec', 'id': 46297163, 'node_id': 'MDQ6VXNlcjQ2Mjk3MTYz', 'avatar_url': 'https://avatars.githubusercontent.com/u/46297163?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/TideSec', 'html_url': 'https://github.com/TideSec', 'followers_url': 'https://api.github.com/users/TideSec/followers', 'following_url': 'https://api.github.com/users/TideSec/following{/other_user}', 'gists_url': 'https://api.github.com/users/TideSec/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/TideSec/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/TideSec/subscriptions', 'organizations_url': 'https://api.github.com/users/TideSec/orgs', 'repos_url': 'https://api.github.com/users/TideSec/repos', 'events_url': 'https://api.github.com/users/TideSec/events{/privacy}', 'received_events_url': 'https://api.github.com/users/TideSec/received_events', 'type': 'User', 'site_admin': False}",git://github.com/TideSec/TideFinger.git,https://github.com/TideSec/TideFinger.git,28229,Python,TideSec,TideSec,https://api.github.com/users/TideSec,<50,China
TDScanner,TideSec/TDScanner,"{'login': 'TideSec', 'id': 46297163, 'node_id': 'MDQ6VXNlcjQ2Mjk3MTYz', 'avatar_url': 'https://avatars.githubusercontent.com/u/46297163?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/TideSec', 'html_url': 'https://github.com/TideSec', 'followers_url': 'https://api.github.com/users/TideSec/followers', 'following_url': 'https://api.github.com/users/TideSec/following{/other_user}', 'gists_url': 'https://api.github.com/users/TideSec/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/TideSec/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/TideSec/subscriptions', 'organizations_url': 'https://api.github.com/users/TideSec/orgs', 'repos_url': 'https://api.github.com/users/TideSec/repos', 'events_url': 'https://api.github.com/users/TideSec/events{/privacy}', 'received_events_url': 'https://api.github.com/users/TideSec/received_events', 'type': 'User', 'site_admin': False}",git://github.com/TideSec/TDScanner.git,https://github.com/TideSec/TDScanner.git,42232,Python,TideSec,TideSec,https://api.github.com/users/TideSec,<50,China
tensorflow_phone_detection_demo_for_zhcv2021,extreme-assistant/tensorflow_phone_detection_demo_for_zhcv2021,"{'login': 'extreme-assistant', 'id': 23378199, 'node_id': 'MDQ6VXNlcjIzMzc4MTk5', 'avatar_url': 'https://avatars.githubusercontent.com/u/23378199?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/extreme-assistant', 'html_url': 'https://github.com/extreme-assistant', 'followers_url': 'https://api.github.com/users/extreme-assistant/followers', 'following_url': 'https://api.github.com/users/extreme-assistant/following{/other_user}', 'gists_url': 'https://api.github.com/users/extreme-assistant/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/extreme-assistant/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/extreme-assistant/subscriptions', 'organizations_url': 'https://api.github.com/users/extreme-assistant/orgs', 'repos_url': 'https://api.github.com/users/extreme-assistant/repos', 'events_url': 'https://api.github.com/users/extreme-assistant/events{/privacy}', 'received_events_url': 'https://api.github.com/users/extreme-assistant/received_events', 'type': 'User', 'site_admin': False}",git://github.com/extreme-assistant/tensorflow_phone_detection_demo_for_zhcv2021.git,https://github.com/extreme-assistant/tensorflow_phone_detection_demo_for_zhcv2021.git,12223,Python,extreme-assistant,extreme-assistant,https://api.github.com/users/extreme-assistant,<50,China
Cobra,FeeiCN/Cobra,"{'login': 'FeeiCN', 'id': 1611552, 'node_id': 'MDQ6VXNlcjE2MTE1NTI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1611552?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/FeeiCN', 'html_url': 'https://github.com/FeeiCN', 'followers_url': 'https://api.github.com/users/FeeiCN/followers', 'following_url': 'https://api.github.com/users/FeeiCN/following{/other_user}', 'gists_url': 'https://api.github.com/users/FeeiCN/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/FeeiCN/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/FeeiCN/subscriptions', 'organizations_url': 'https://api.github.com/users/FeeiCN/orgs', 'repos_url': 'https://api.github.com/users/FeeiCN/repos', 'events_url': 'https://api.github.com/users/FeeiCN/events{/privacy}', 'received_events_url': 'https://api.github.com/users/FeeiCN/received_events', 'type': 'User', 'site_admin': False}",git://github.com/FeeiCN/Cobra.git,https://github.com/FeeiCN/Cobra.git,24918,Python,FeeiCN,FeeiCN,https://api.github.com/users/FeeiCN,<50,China
ESD,FeeiCN/ESD,"{'login': 'FeeiCN', 'id': 1611552, 'node_id': 'MDQ6VXNlcjE2MTE1NTI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1611552?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/FeeiCN', 'html_url': 'https://github.com/FeeiCN', 'followers_url': 'https://api.github.com/users/FeeiCN/followers', 'following_url': 'https://api.github.com/users/FeeiCN/following{/other_user}', 'gists_url': 'https://api.github.com/users/FeeiCN/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/FeeiCN/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/FeeiCN/subscriptions', 'organizations_url': 'https://api.github.com/users/FeeiCN/orgs', 'repos_url': 'https://api.github.com/users/FeeiCN/repos', 'events_url': 'https://api.github.com/users/FeeiCN/events{/privacy}', 'received_events_url': 'https://api.github.com/users/FeeiCN/received_events', 'type': 'User', 'site_admin': False}",git://github.com/FeeiCN/ESD.git,https://github.com/FeeiCN/ESD.git,4980,Python,FeeiCN,FeeiCN,https://api.github.com/users/FeeiCN,<50,China
OddProxyDemo,CHYbeta/OddProxyDemo,"{'login': 'CHYbeta', 'id': 18642224, 'node_id': 'MDQ6VXNlcjE4NjQyMjI0', 'avatar_url': 'https://avatars.githubusercontent.com/u/18642224?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/CHYbeta', 'html_url': 'https://github.com/CHYbeta', 'followers_url': 'https://api.github.com/users/CHYbeta/followers', 'following_url': 'https://api.github.com/users/CHYbeta/following{/other_user}', 'gists_url': 'https://api.github.com/users/CHYbeta/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/CHYbeta/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/CHYbeta/subscriptions', 'organizations_url': 'https://api.github.com/users/CHYbeta/orgs', 'repos_url': 'https://api.github.com/users/CHYbeta/repos', 'events_url': 'https://api.github.com/users/CHYbeta/events{/privacy}', 'received_events_url': 'https://api.github.com/users/CHYbeta/received_events', 'type': 'User', 'site_admin': False}",git://github.com/CHYbeta/OddProxyDemo.git,https://github.com/CHYbeta/OddProxyDemo.git,4674,Python,CHYbeta,CHYbeta,https://api.github.com/users/CHYbeta,<50,China
CVE-2017-11427-DEMO,CHYbeta/CVE-2017-11427-DEMO,"{'login': 'CHYbeta', 'id': 18642224, 'node_id': 'MDQ6VXNlcjE4NjQyMjI0', 'avatar_url': 'https://avatars.githubusercontent.com/u/18642224?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/CHYbeta', 'html_url': 'https://github.com/CHYbeta', 'followers_url': 'https://api.github.com/users/CHYbeta/followers', 'following_url': 'https://api.github.com/users/CHYbeta/following{/other_user}', 'gists_url': 'https://api.github.com/users/CHYbeta/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/CHYbeta/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/CHYbeta/subscriptions', 'organizations_url': 'https://api.github.com/users/CHYbeta/orgs', 'repos_url': 'https://api.github.com/users/CHYbeta/repos', 'events_url': 'https://api.github.com/users/CHYbeta/events{/privacy}', 'received_events_url': 'https://api.github.com/users/CHYbeta/received_events', 'type': 'User', 'site_admin': False}",git://github.com/CHYbeta/CVE-2017-11427-DEMO.git,https://github.com/CHYbeta/CVE-2017-11427-DEMO.git,11779,Python,CHYbeta,CHYbeta,https://api.github.com/users/CHYbeta,<50,China
PyBlog,CHYbeta/PyBlog,"{'login': 'CHYbeta', 'id': 18642224, 'node_id': 'MDQ6VXNlcjE4NjQyMjI0', 'avatar_url': 'https://avatars.githubusercontent.com/u/18642224?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/CHYbeta', 'html_url': 'https://github.com/CHYbeta', 'followers_url': 'https://api.github.com/users/CHYbeta/followers', 'following_url': 'https://api.github.com/users/CHYbeta/following{/other_user}', 'gists_url': 'https://api.github.com/users/CHYbeta/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/CHYbeta/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/CHYbeta/subscriptions', 'organizations_url': 'https://api.github.com/users/CHYbeta/orgs', 'repos_url': 'https://api.github.com/users/CHYbeta/repos', 'events_url': 'https://api.github.com/users/CHYbeta/events{/privacy}', 'received_events_url': 'https://api.github.com/users/CHYbeta/received_events', 'type': 'User', 'site_admin': False}",git://github.com/CHYbeta/PyBlog.git,https://github.com/CHYbeta/PyBlog.git,10383,Python,CHYbeta,CHYbeta,https://api.github.com/users/CHYbeta,<50,China
tensorflow-tutorial-samples,geektutu/tensorflow-tutorial-samples,"{'login': 'geektutu', 'id': 13294018, 'node_id': 'MDQ6VXNlcjEzMjk0MDE4', 'avatar_url': 'https://avatars.githubusercontent.com/u/13294018?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/geektutu', 'html_url': 'https://github.com/geektutu', 'followers_url': 'https://api.github.com/users/geektutu/followers', 'following_url': 'https://api.github.com/users/geektutu/following{/other_user}', 'gists_url': 'https://api.github.com/users/geektutu/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/geektutu/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/geektutu/subscriptions', 'organizations_url': 'https://api.github.com/users/geektutu/orgs', 'repos_url': 'https://api.github.com/users/geektutu/repos', 'events_url': 'https://api.github.com/users/geektutu/events{/privacy}', 'received_events_url': 'https://api.github.com/users/geektutu/received_events', 'type': 'User', 'site_admin': False}",git://github.com/geektutu/tensorflow-tutorial-samples.git,https://github.com/geektutu/tensorflow-tutorial-samples.git,22659,Python,geektutu,geektutu,https://api.github.com/users/geektutu,<50,China
struts-scan,Lucifer1993/struts-scan,"{'login': 'Lucifer1993', 'id': 11784451, 'node_id': 'MDQ6VXNlcjExNzg0NDUx', 'avatar_url': 'https://avatars.githubusercontent.com/u/11784451?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Lucifer1993', 'html_url': 'https://github.com/Lucifer1993', 'followers_url': 'https://api.github.com/users/Lucifer1993/followers', 'following_url': 'https://api.github.com/users/Lucifer1993/following{/other_user}', 'gists_url': 'https://api.github.com/users/Lucifer1993/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Lucifer1993/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Lucifer1993/subscriptions', 'organizations_url': 'https://api.github.com/users/Lucifer1993/orgs', 'repos_url': 'https://api.github.com/users/Lucifer1993/repos', 'events_url': 'https://api.github.com/users/Lucifer1993/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Lucifer1993/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Lucifer1993/struts-scan.git,https://github.com/Lucifer1993/struts-scan.git,26704,Python,Lucifer1993,Lucifer1993,https://api.github.com/users/Lucifer1993,<50,China
SatanSword,Lucifer1993/SatanSword,"{'login': 'Lucifer1993', 'id': 11784451, 'node_id': 'MDQ6VXNlcjExNzg0NDUx', 'avatar_url': 'https://avatars.githubusercontent.com/u/11784451?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Lucifer1993', 'html_url': 'https://github.com/Lucifer1993', 'followers_url': 'https://api.github.com/users/Lucifer1993/followers', 'following_url': 'https://api.github.com/users/Lucifer1993/following{/other_user}', 'gists_url': 'https://api.github.com/users/Lucifer1993/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Lucifer1993/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Lucifer1993/subscriptions', 'organizations_url': 'https://api.github.com/users/Lucifer1993/orgs', 'repos_url': 'https://api.github.com/users/Lucifer1993/repos', 'events_url': 'https://api.github.com/users/Lucifer1993/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Lucifer1993/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Lucifer1993/SatanSword.git,https://github.com/Lucifer1993/SatanSword.git,88693,Python,Lucifer1993,Lucifer1993,https://api.github.com/users/Lucifer1993,<50,China
ALB,Lucifer1993/ALB,"{'login': 'Lucifer1993', 'id': 11784451, 'node_id': 'MDQ6VXNlcjExNzg0NDUx', 'avatar_url': 'https://avatars.githubusercontent.com/u/11784451?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Lucifer1993', 'html_url': 'https://github.com/Lucifer1993', 'followers_url': 'https://api.github.com/users/Lucifer1993/followers', 'following_url': 'https://api.github.com/users/Lucifer1993/following{/other_user}', 'gists_url': 'https://api.github.com/users/Lucifer1993/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Lucifer1993/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Lucifer1993/subscriptions', 'organizations_url': 'https://api.github.com/users/Lucifer1993/orgs', 'repos_url': 'https://api.github.com/users/Lucifer1993/repos', 'events_url': 'https://api.github.com/users/Lucifer1993/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Lucifer1993/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Lucifer1993/ALB.git,https://github.com/Lucifer1993/ALB.git,28057,Python,Lucifer1993,Lucifer1993,https://api.github.com/users/Lucifer1993,<50,China
core-algorithm,yidao620c/core-algorithm,"{'login': 'yidao620c', 'id': 1510785, 'node_id': 'MDQ6VXNlcjE1MTA3ODU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1510785?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/yidao620c', 'html_url': 'https://github.com/yidao620c', 'followers_url': 'https://api.github.com/users/yidao620c/followers', 'following_url': 'https://api.github.com/users/yidao620c/following{/other_user}', 'gists_url': 'https://api.github.com/users/yidao620c/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/yidao620c/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/yidao620c/subscriptions', 'organizations_url': 'https://api.github.com/users/yidao620c/orgs', 'repos_url': 'https://api.github.com/users/yidao620c/repos', 'events_url': 'https://api.github.com/users/yidao620c/events{/privacy}', 'received_events_url': 'https://api.github.com/users/yidao620c/received_events', 'type': 'User', 'site_admin': False}",git://github.com/yidao620c/core-algorithm.git,https://github.com/yidao620c/core-algorithm.git,5753,Python,yidao620c,yidao620c,https://api.github.com/users/yidao620c,<50,China
